service_id,date,exception_type
24,20210205,1
24,20210211,1
24,20210212,1
24,20210218,1
24,20210219,1
24,20210225,1
24,20210226,1
24,20210304,1
24,20210305,1
24,20210311,1
24,20210312,1
24,20210318,1
24,20210319,1
24,20210325,1
24,20210326,1
24,20210401,1
24,20210402,1
24,20210408,1
24,20210409,1
24,20210415,1
24,20210416,1
24,20210422,1
24,20210423,1
24,20210429,1
24,20210430,1
24,20210506,1
24,20210507,1
24,20210514,1
24,20210520,1
24,20210521,1
24,20210527,1
24,20210528,1
24,20210603,1
24,20210604,1
24,20210610,1
24,20210611,1
24,20210617,1
24,20210618,1
24,20210624,1
24,20210625,1
24,20210701,1
24,20210702,1
24,20210708,1
24,20210709,1
24,20210715,1
24,20210716,1
24,20210722,1
24,20210723,1
24,20210729,1
24,20210730,1
24,20210805,1
24,20210806,1
35,20201217,1
35,20201228,1
35,20201229,1
35,20201231,1
35,20210104,1
35,20210105,1
35,20210111,1
35,20210112,1
35,20210114,1
35,20210118,1
35,20210119,1
35,20210121,1
35,20210125,1
35,20210126,1
35,20210128,1
35,20210201,1
35,20210202,1
35,20210204,1
35,20210208,1
35,20210209,1
35,20210211,1
35,20210215,1
35,20210216,1
35,20210218,1
35,20210222,1
35,20210223,1
35,20210225,1
35,20210301,1
35,20210302,1
35,20210304,1
35,20210308,1
35,20210309,1
35,20210311,1
35,20210315,1
35,20210316,1
35,20210318,1
35,20210322,1
35,20210323,1
35,20210325,1
35,20210329,1
35,20210330,1
35,20210401,1
35,20210406,1
35,20210408,1
35,20210412,1
35,20210413,1
35,20210415,1
35,20210419,1
35,20210420,1
35,20210422,1
35,20210426,1
35,20210429,1
35,20210503,1
35,20210504,1
35,20210506,1
35,20210510,1
35,20210511,1
35,20210517,1
35,20210518,1
35,20210520,1
35,20210525,1
35,20210527,1
35,20210531,1
35,20210601,1
35,20210603,1
35,20210607,1
35,20210608,1
35,20210610,1
35,20210614,1
35,20210615,1
35,20210617,1
35,20210621,1
35,20210622,1
35,20210624,1
35,20210628,1
35,20210629,1
35,20210701,1
35,20210705,1
35,20210706,1
35,20210708,1
35,20210712,1
35,20210713,1
35,20210715,1
35,20210719,1
35,20210720,1
35,20210722,1
35,20210726,1
35,20210727,1
35,20210729,1
35,20210802,1
35,20210803,1
35,20210805,1
38,20201217,1
38,20201228,1
38,20201229,1
38,20201230,1
38,20201231,1
40,20201217,1
40,20201228,1
40,20201229,1
40,20201230,1
40,20201231,1
40,20210104,1
40,20210105,1
40,20210106,1
40,20210107,1
40,20210111,1
40,20210112,1
40,20210113,1
40,20210114,1
40,20210118,1
40,20210119,1
40,20210120,1
40,20210121,1
40,20210125,1
40,20210126,1
40,20210127,1
40,20210128,1
40,20210201,1
40,20210202,1
40,20210203,1
40,20210204,1
40,20210208,1
40,20210209,1
40,20210210,1
40,20210211,1
40,20210215,1
40,20210216,1
40,20210217,1
40,20210218,1
40,20210222,1
40,20210223,1
40,20210224,1
40,20210225,1
40,20210301,1
40,20210302,1
40,20210303,1
40,20210304,1
40,20210308,1
40,20210309,1
40,20210310,1
40,20210311,1
40,20210315,1
40,20210316,1
40,20210317,1
40,20210318,1
40,20210322,1
40,20210323,1
40,20210324,1
40,20210325,1
40,20210329,1
40,20210330,1
40,20210331,1
40,20210401,1
40,20210406,1
40,20210407,1
40,20210408,1
40,20210412,1
40,20210413,1
40,20210414,1
40,20210415,1
40,20210419,1
40,20210420,1
40,20210421,1
40,20210422,1
40,20210426,1
40,20210428,1
40,20210429,1
40,20210503,1
40,20210504,1
40,20210505,1
40,20210506,1
40,20210510,1
40,20210511,1
40,20210512,1
40,20210517,1
40,20210518,1
40,20210519,1
40,20210520,1
40,20210525,1
40,20210526,1
40,20210527,1
40,20210531,1
40,20210601,1
40,20210602,1
40,20210603,1
40,20210607,1
40,20210608,1
40,20210609,1
40,20210610,1
40,20210614,1
40,20210615,1
40,20210616,1
40,20210617,1
40,20210621,1
40,20210622,1
40,20210623,1
40,20210624,1
40,20210628,1
40,20210629,1
40,20210630,1
40,20210701,1
40,20210705,1
40,20210706,1
40,20210707,1
40,20210708,1
40,20210712,1
40,20210713,1
40,20210714,1
40,20210715,1
40,20210719,1
40,20210720,1
40,20210721,1
40,20210722,1
40,20210726,1
40,20210727,1
40,20210728,1
40,20210729,1
40,20210802,1
40,20210803,1
40,20210804,1
40,20210805,1
44,20201217,1
44,20201225,1
44,20201226,1
44,20201231,1
44,20210103,1
44,20210107,1
44,20210114,1
44,20210117,1
44,20210121,1
44,20210124,1
44,20210128,1
44,20210131,1
44,20210204,1
44,20210207,1
44,20210211,1
44,20210214,1
44,20210218,1
44,20210221,1
44,20210225,1
44,20210228,1
44,20210304,1
44,20210307,1
44,20210311,1
44,20210314,1
44,20210318,1
44,20210321,1
44,20210325,1
44,20210328,1
44,20210401,1
44,20210404,1
44,20210405,1
44,20210408,1
44,20210411,1
44,20210415,1
44,20210418,1
44,20210422,1
44,20210425,1
44,20210429,1
44,20210502,1
44,20210506,1
44,20210509,1
44,20210516,1
44,20210520,1
44,20210523,1
44,20210527,1
44,20210530,1
44,20210603,1
44,20210606,1
44,20210610,1
44,20210613,1
44,20210617,1
44,20210620,1
44,20210624,1
44,20210627,1
44,20210701,1
44,20210704,1
44,20210708,1
44,20210711,1
44,20210715,1
44,20210718,1
44,20210722,1
44,20210725,1
44,20210729,1
44,20210801,1
44,20210805,1
44,20210808,1
46,20201217,1
46,20201224,1
46,20210114,1
46,20210121,1
46,20210128,1
46,20210204,1
46,20210211,1
46,20210218,1
46,20210225,1
46,20210304,1
46,20210311,1
46,20210318,1
46,20210325,1
46,20210401,1
46,20210408,1
46,20210415,1
46,20210422,1
46,20210429,1
46,20210506,1
46,20210520,1
46,20210527,1
46,20210603,1
46,20210610,1
46,20210617,1
46,20210624,1
46,20210701,1
46,20210708,1
46,20210715,1
46,20210722,1
46,20210729,1
46,20210805,1
47,20201217,1
47,20201224,1
47,20210107,1
48,20201217,1
48,20201224,1
48,20210107,1
48,20210114,1
48,20210121,1
48,20210128,1
48,20210204,1
48,20210211,1
48,20210218,1
48,20210225,1
48,20210304,1
48,20210311,1
48,20210318,1
48,20210325,1
48,20210401,1
48,20210408,1
48,20210415,1
48,20210422,1
48,20210429,1
48,20210506,1
48,20210520,1
48,20210527,1
48,20210603,1
48,20210610,1
48,20210617,1
48,20210624,1
48,20210701,1
48,20210708,1
48,20210715,1
48,20210722,1
48,20210729,1
48,20210805,1
49,20201217,1
49,20201224,1
49,20210107,1
49,20210108,1
49,20210114,1
49,20210115,1
49,20210121,1
49,20210122,1
49,20210128,1
49,20210129,1
49,20210204,1
49,20210205,1
49,20210211,1
49,20210212,1
49,20210218,1
49,20210219,1
49,20210225,1
49,20210226,1
49,20210304,1
49,20210305,1
49,20210311,1
49,20210312,1
49,20210318,1
49,20210319,1
49,20210325,1
49,20210326,1
49,20210401,1
49,20210402,1
49,20210408,1
49,20210409,1
49,20210415,1
49,20210416,1
49,20210422,1
49,20210423,1
49,20210429,1
49,20210430,1
49,20210506,1
49,20210507,1
49,20210514,1
49,20210520,1
49,20210521,1
49,20210527,1
49,20210528,1
49,20210603,1
49,20210604,1
49,20210610,1
49,20210611,1
49,20210617,1
49,20210618,1
49,20210624,1
49,20210625,1
49,20210701,1
49,20210702,1
49,20210708,1
49,20210709,1
49,20210715,1
49,20210716,1
49,20210722,1
49,20210723,1
49,20210729,1
49,20210730,1
49,20210805,1
49,20210806,1
54,20201217,1
54,20201224,1
54,20201231,1
54,20210114,1
54,20210121,1
54,20210128,1
54,20210204,1
54,20210211,1
54,20210218,1
54,20210225,1
54,20210304,1
54,20210311,1
54,20210318,1
54,20210325,1
54,20210401,1
54,20210408,1
54,20210415,1
54,20210422,1
54,20210429,1
54,20210506,1
54,20210520,1
54,20210527,1
54,20210603,1
54,20210610,1
54,20210617,1
54,20210624,1
54,20210701,1
54,20210708,1
54,20210715,1
54,20210722,1
54,20210729,1
54,20210805,1
55,20201217,1
55,20201224,1
55,20201231,1
55,20210107,1
56,20201217,1
56,20201224,1
56,20201231,1
56,20210107,1
56,20210114,1
56,20210121,1
56,20210128,1
56,20210204,1
56,20210211,1
56,20210218,1
56,20210225,1
56,20210304,1
56,20210311,1
56,20210318,1
56,20210325,1
56,20210401,1
56,20210408,1
56,20210415,1
56,20210422,1
56,20210429,1
56,20210506,1
56,20210520,1
56,20210527,1
56,20210603,1
56,20210610,1
56,20210617,1
56,20210624,1
56,20210701,1
56,20210708,1
56,20210715,1
56,20210722,1
56,20210729,1
56,20210805,1
57,20201217,1
57,20201224,1
57,20201231,1
57,20210107,1
57,20210113,1
57,20210114,1
57,20210120,1
57,20210121,1
57,20210127,1
57,20210128,1
57,20210203,1
57,20210204,1
57,20210210,1
57,20210211,1
57,20210217,1
57,20210218,1
57,20210224,1
57,20210225,1
57,20210303,1
57,20210304,1
57,20210310,1
57,20210311,1
57,20210317,1
57,20210318,1
57,20210324,1
57,20210325,1
57,20210331,1
57,20210401,1
57,20210407,1
57,20210408,1
57,20210414,1
57,20210415,1
57,20210421,1
57,20210422,1
57,20210428,1
57,20210429,1
57,20210505,1
57,20210506,1
57,20210512,1
57,20210519,1
57,20210520,1
57,20210526,1
57,20210527,1
57,20210602,1
57,20210603,1
57,20210609,1
57,20210610,1
57,20210616,1
57,20210617,1
57,20210623,1
57,20210624,1
57,20210630,1
57,20210701,1
57,20210707,1
57,20210708,1
57,20210714,1
57,20210715,1
57,20210721,1
57,20210722,1
57,20210728,1
57,20210729,1
57,20210804,1
57,20210805,1
62,20201217,1
62,20201224,1
62,20201231,1
62,20210107,1
62,20210108,1
62,20210114,1
62,20210121,1
62,20210128,1
62,20210204,1
62,20210211,1
62,20210218,1
62,20210225,1
62,20210304,1
62,20210311,1
62,20210318,1
62,20210325,1
62,20210401,1
62,20210408,1
62,20210415,1
62,20210422,1
62,20210429,1
62,20210506,1
62,20210520,1
62,20210527,1
62,20210603,1
62,20210610,1
62,20210617,1
62,20210624,1
62,20210701,1
62,20210708,1
62,20210715,1
62,20210722,1
62,20210729,1
62,20210805,1
63,20201217,1
63,20201224,1
63,20201231,1
63,20210107,1
63,20210108,1
63,20210114,1
63,20210115,1
63,20210121,1
63,20210122,1
63,20210128,1
63,20210129,1
63,20210204,1
63,20210205,1
63,20210211,1
63,20210212,1
63,20210218,1
63,20210219,1
63,20210225,1
63,20210226,1
63,20210304,1
63,20210305,1
63,20210311,1
63,20210312,1
63,20210318,1
63,20210319,1
63,20210325,1
63,20210326,1
63,20210401,1
63,20210402,1
63,20210408,1
63,20210409,1
63,20210415,1
63,20210416,1
63,20210422,1
63,20210423,1
63,20210429,1
63,20210430,1
63,20210506,1
63,20210507,1
63,20210514,1
63,20210520,1
63,20210521,1
63,20210527,1
63,20210528,1
63,20210603,1
63,20210604,1
63,20210610,1
63,20210611,1
63,20210617,1
63,20210618,1
63,20210624,1
63,20210625,1
63,20210701,1
63,20210702,1
63,20210708,1
63,20210709,1
63,20210715,1
63,20210716,1
63,20210722,1
63,20210723,1
63,20210729,1
63,20210730,1
63,20210805,1
63,20210806,1
67,20201217,1
67,20201224,1
67,20201230,1
67,20201231,1
67,20210107,1
67,20210114,1
67,20210121,1
67,20210128,1
67,20210204,1
67,20210211,1
67,20210218,1
67,20210225,1
67,20210304,1
67,20210311,1
67,20210318,1
67,20210325,1
67,20210401,1
67,20210408,1
67,20210415,1
67,20210422,1
67,20210429,1
67,20210506,1
67,20210520,1
67,20210527,1
67,20210603,1
67,20210610,1
67,20210617,1
67,20210624,1
67,20210701,1
67,20210708,1
67,20210715,1
67,20210722,1
67,20210729,1
67,20210805,1
75,20201217,1
75,20201224,1
75,20201226,1
75,20210107,1
75,20210114,1
75,20210121,1
75,20210128,1
75,20210204,1
75,20210211,1
75,20210218,1
75,20210225,1
75,20210304,1
75,20210311,1
75,20210318,1
75,20210325,1
75,20210401,1
75,20210408,1
75,20210415,1
75,20210422,1
75,20210429,1
75,20210506,1
75,20210520,1
75,20210527,1
75,20210603,1
75,20210610,1
75,20210617,1
75,20210624,1
75,20210701,1
75,20210708,1
75,20210715,1
75,20210722,1
75,20210729,1
75,20210805,1
83,20201217,1
83,20201223,1
83,20210107,1
84,20201217,1
84,20201223,1
84,20210107,1
84,20210114,1
84,20210121,1
84,20210128,1
84,20210204,1
84,20210211,1
84,20210218,1
84,20210225,1
84,20210304,1
84,20210311,1
84,20210318,1
84,20210325,1
84,20210401,1
84,20210408,1
84,20210415,1
84,20210422,1
84,20210429,1
84,20210506,1
84,20210520,1
84,20210527,1
84,20210603,1
84,20210610,1
84,20210617,1
84,20210624,1
84,20210701,1
84,20210708,1
84,20210715,1
84,20210722,1
84,20210729,1
84,20210805,1
87,20201217,1
87,20201223,1
87,20201230,1
87,20210106,1
87,20210113,1
87,20210114,1
87,20210120,1
87,20210121,1
87,20210127,1
87,20210128,1
87,20210203,1
87,20210204,1
87,20210210,1
87,20210211,1
87,20210217,1
87,20210218,1
87,20210224,1
87,20210225,1
87,20210303,1
87,20210304,1
87,20210310,1
87,20210311,1
87,20210317,1
87,20210318,1
87,20210324,1
87,20210325,1
87,20210331,1
87,20210401,1
87,20210407,1
87,20210408,1
87,20210414,1
87,20210415,1
87,20210421,1
87,20210422,1
87,20210428,1
87,20210429,1
87,20210505,1
87,20210506,1
87,20210512,1
87,20210519,1
87,20210520,1
87,20210526,1
87,20210527,1
87,20210602,1
87,20210603,1
87,20210609,1
87,20210610,1
87,20210616,1
87,20210617,1
87,20210623,1
87,20210624,1
87,20210630,1
87,20210701,1
87,20210707,1
87,20210708,1
87,20210714,1
87,20210715,1
87,20210721,1
87,20210722,1
87,20210728,1
87,20210729,1
87,20210804,1
87,20210805,1
89,20201217,1
89,20201223,1
89,20201230,1
89,20210106,1
89,20210107,1
89,20210113,1
89,20210114,1
89,20210120,1
89,20210121,1
89,20210127,1
89,20210128,1
89,20210203,1
89,20210204,1
89,20210210,1
89,20210211,1
89,20210217,1
89,20210218,1
89,20210224,1
89,20210225,1
89,20210303,1
89,20210304,1
89,20210310,1
89,20210311,1
89,20210317,1
89,20210318,1
89,20210324,1
89,20210325,1
89,20210331,1
89,20210401,1
89,20210407,1
89,20210408,1
89,20210414,1
89,20210415,1
89,20210421,1
89,20210422,1
89,20210428,1
89,20210429,1
89,20210505,1
89,20210506,1
89,20210512,1
89,20210519,1
89,20210520,1
89,20210526,1
89,20210527,1
89,20210602,1
89,20210603,1
89,20210609,1
89,20210610,1
89,20210616,1
89,20210617,1
89,20210623,1
89,20210624,1
89,20210630,1
89,20210701,1
89,20210707,1
89,20210708,1
89,20210714,1
89,20210715,1
89,20210721,1
89,20210722,1
89,20210728,1
89,20210729,1
89,20210804,1
89,20210805,1
90,20201217,1
90,20201223,1
90,20201230,1
90,20210105,1
90,20210106,1
90,20210107,1
90,20210112,1
90,20210113,1
90,20210114,1
90,20210119,1
90,20210120,1
90,20210121,1
90,20210126,1
90,20210127,1
90,20210128,1
90,20210202,1
90,20210203,1
90,20210204,1
90,20210209,1
90,20210210,1
90,20210211,1
90,20210216,1
90,20210217,1
90,20210218,1
90,20210223,1
90,20210224,1
90,20210225,1
90,20210302,1
90,20210303,1
90,20210304,1
90,20210309,1
90,20210310,1
90,20210311,1
90,20210316,1
90,20210317,1
90,20210318,1
90,20210323,1
90,20210324,1
90,20210325,1
90,20210330,1
90,20210331,1
90,20210401,1
90,20210406,1
90,20210407,1
90,20210408,1
90,20210413,1
90,20210414,1
90,20210415,1
90,20210420,1
90,20210421,1
90,20210422,1
90,20210428,1
90,20210429,1
90,20210504,1
90,20210505,1
90,20210506,1
90,20210511,1
90,20210512,1
90,20210518,1
90,20210519,1
90,20210520,1
90,20210525,1
90,20210526,1
90,20210527,1
90,20210601,1
90,20210602,1
90,20210603,1
90,20210608,1
90,20210609,1
90,20210610,1
90,20210615,1
90,20210616,1
90,20210617,1
90,20210622,1
90,20210623,1
90,20210624,1
90,20210629,1
90,20210630,1
90,20210701,1
90,20210706,1
90,20210707,1
90,20210708,1
90,20210713,1
90,20210714,1
90,20210715,1
90,20210720,1
90,20210721,1
90,20210722,1
90,20210727,1
90,20210728,1
90,20210729,1
90,20210803,1
90,20210804,1
90,20210805,1
94,20201217,1
94,20201223,1
94,20201230,1
94,20201231,1
94,20210106,1
94,20210107,1
94,20210113,1
94,20210114,1
94,20210120,1
94,20210121,1
94,20210127,1
94,20210128,1
94,20210203,1
94,20210204,1
94,20210210,1
94,20210211,1
94,20210217,1
94,20210218,1
94,20210224,1
94,20210225,1
94,20210303,1
94,20210304,1
94,20210310,1
94,20210311,1
94,20210317,1
94,20210318,1
94,20210324,1
94,20210325,1
94,20210331,1
94,20210401,1
94,20210407,1
94,20210408,1
94,20210414,1
94,20210415,1
94,20210421,1
94,20210422,1
94,20210428,1
94,20210429,1
94,20210505,1
94,20210506,1
94,20210512,1
94,20210519,1
94,20210520,1
94,20210526,1
94,20210527,1
94,20210602,1
94,20210603,1
94,20210609,1
94,20210610,1
94,20210616,1
94,20210617,1
94,20210623,1
94,20210624,1
94,20210630,1
94,20210701,1
94,20210707,1
94,20210708,1
94,20210714,1
94,20210715,1
94,20210721,1
94,20210722,1
94,20210728,1
94,20210729,1
94,20210804,1
94,20210805,1
96,20201217,1
96,20201223,1
96,20201226,1
96,20201230,1
96,20210106,1
96,20210113,1
96,20210114,1
96,20210120,1
96,20210121,1
96,20210127,1
96,20210128,1
96,20210203,1
96,20210204,1
96,20210210,1
96,20210211,1
96,20210217,1
96,20210218,1
96,20210224,1
96,20210225,1
96,20210303,1
96,20210304,1
96,20210310,1
96,20210311,1
96,20210317,1
96,20210318,1
96,20210324,1
96,20210325,1
96,20210331,1
96,20210401,1
96,20210407,1
96,20210408,1
96,20210414,1
96,20210415,1
96,20210421,1
96,20210422,1
96,20210428,1
96,20210429,1
96,20210505,1
96,20210506,1
96,20210512,1
96,20210519,1
96,20210520,1
96,20210526,1
96,20210527,1
96,20210602,1
96,20210603,1
96,20210609,1
96,20210610,1
96,20210616,1
96,20210617,1
96,20210623,1
96,20210624,1
96,20210630,1
96,20210701,1
96,20210707,1
96,20210708,1
96,20210714,1
96,20210715,1
96,20210721,1
96,20210722,1
96,20210728,1
96,20210729,1
96,20210804,1
96,20210805,1
111,20201217,1
111,20201223,1
111,20201224,1
111,20201230,1
111,20201231,1
111,20210106,1
111,20210113,1
111,20210114,1
111,20210120,1
111,20210121,1
111,20210127,1
111,20210128,1
111,20210203,1
111,20210204,1
111,20210210,1
111,20210211,1
111,20210217,1
111,20210218,1
111,20210224,1
111,20210225,1
111,20210303,1
111,20210304,1
111,20210310,1
111,20210311,1
111,20210317,1
111,20210318,1
111,20210324,1
111,20210325,1
111,20210331,1
111,20210401,1
111,20210407,1
111,20210408,1
111,20210414,1
111,20210415,1
111,20210421,1
111,20210422,1
111,20210428,1
111,20210429,1
111,20210505,1
111,20210506,1
111,20210512,1
111,20210519,1
111,20210520,1
111,20210526,1
111,20210527,1
111,20210602,1
111,20210603,1
111,20210609,1
111,20210610,1
111,20210616,1
111,20210617,1
111,20210623,1
111,20210624,1
111,20210630,1
111,20210701,1
111,20210707,1
111,20210708,1
111,20210714,1
111,20210715,1
111,20210721,1
111,20210722,1
111,20210728,1
111,20210729,1
111,20210804,1
111,20210805,1
112,20201217,1
112,20201223,1
112,20201224,1
112,20201230,1
112,20201231,1
112,20210106,1
112,20210107,1
113,20201217,1
113,20201223,1
113,20201224,1
113,20201230,1
113,20201231,1
113,20210106,1
113,20210107,1
113,20210113,1
113,20210114,1
113,20210120,1
113,20210121,1
113,20210127,1
113,20210128,1
113,20210203,1
113,20210204,1
113,20210210,1
113,20210211,1
113,20210217,1
113,20210218,1
113,20210224,1
113,20210225,1
113,20210303,1
113,20210304,1
113,20210310,1
113,20210311,1
113,20210317,1
113,20210318,1
113,20210324,1
113,20210325,1
113,20210331,1
113,20210401,1
113,20210407,1
113,20210408,1
113,20210414,1
113,20210415,1
113,20210421,1
113,20210422,1
113,20210428,1
113,20210429,1
113,20210505,1
113,20210506,1
113,20210512,1
113,20210519,1
113,20210520,1
113,20210526,1
113,20210527,1
113,20210602,1
113,20210603,1
113,20210609,1
113,20210610,1
113,20210616,1
113,20210617,1
113,20210623,1
113,20210624,1
113,20210630,1
113,20210701,1
113,20210707,1
113,20210708,1
113,20210714,1
113,20210715,1
113,20210721,1
113,20210722,1
113,20210728,1
113,20210729,1
113,20210804,1
113,20210805,1
120,20201217,1
120,20201223,1
120,20201224,1
120,20201228,1
120,20201229,1
120,20201230,1
120,20210104,1
120,20210105,1
120,20210106,1
120,20210107,1
120,20210111,1
120,20210112,1
120,20210113,1
120,20210114,1
120,20210118,1
120,20210119,1
120,20210120,1
120,20210121,1
120,20210125,1
120,20210126,1
120,20210127,1
120,20210128,1
120,20210201,1
120,20210202,1
120,20210203,1
120,20210204,1
120,20210208,1
120,20210209,1
120,20210210,1
120,20210211,1
120,20210215,1
120,20210216,1
120,20210217,1
120,20210218,1
120,20210222,1
120,20210223,1
120,20210224,1
120,20210225,1
120,20210301,1
120,20210302,1
120,20210303,1
120,20210304,1
120,20210308,1
120,20210309,1
120,20210310,1
120,20210311,1
120,20210315,1
120,20210316,1
120,20210317,1
120,20210318,1
120,20210322,1
120,20210323,1
120,20210324,1
120,20210325,1
120,20210329,1
120,20210330,1
120,20210331,1
120,20210401,1
120,20210406,1
120,20210407,1
120,20210408,1
120,20210412,1
120,20210413,1
120,20210414,1
120,20210415,1
120,20210419,1
120,20210420,1
120,20210421,1
120,20210422,1
120,20210426,1
120,20210428,1
120,20210429,1
120,20210503,1
120,20210504,1
120,20210505,1
120,20210506,1
120,20210510,1
120,20210511,1
120,20210512,1
120,20210517,1
120,20210518,1
120,20210519,1
120,20210520,1
120,20210525,1
120,20210526,1
120,20210527,1
120,20210531,1
120,20210601,1
120,20210602,1
120,20210603,1
120,20210607,1
120,20210608,1
120,20210609,1
120,20210610,1
120,20210614,1
120,20210615,1
120,20210616,1
120,20210617,1
120,20210621,1
120,20210622,1
120,20210623,1
120,20210624,1
120,20210628,1
120,20210629,1
120,20210630,1
120,20210701,1
120,20210705,1
120,20210706,1
120,20210707,1
120,20210708,1
120,20210712,1
120,20210713,1
120,20210714,1
120,20210715,1
120,20210719,1
120,20210720,1
120,20210721,1
120,20210722,1
120,20210726,1
120,20210727,1
120,20210728,1
120,20210729,1
120,20210802,1
120,20210803,1
120,20210804,1
120,20210805,1
126,20201217,1
126,20201222,1
126,20201229,1
126,20210105,1
133,20201217,1
133,20201222,1
133,20201229,1
133,20210105,1
133,20210107,1
133,20210109,1
133,20210112,1
133,20210114,1
133,20210119,1
